sample_id,predicted_topic,gold_label,normalized_text
2280,not_relevant,not_relevant,"Motie van het lid Voordewind c.s. over niet tegenwerpen dat kinderen niet onder rijkstoezicht hebben gestaan gehoord de beraadslaging, overwegende dat de langdurig verblijvende kinderen van de aanvrager vereist dat zij onder het rijkstoezicht hebben gestaan, terwijl de regering voorheen de opvang van uitgeprocedeerde asielzoekers, waaronder kinderen, beëindigde totdat de rechter daar in 2010 een einde aan maakte; constaterende dat een groep kinderen nu op dit vereiste wordt afgewezen terwijl zij vóór 2010 door de overheid op straat zijn gezet; verzoekt de regering, het deze groep niet tegen te werpen dat zij niet onder het rijkstoezicht hebben gestaan,"
2281,not_relevant,not_relevant,"Motie van de leden Hijink en Agema over schrappen van de eigen bijdrage voor mensen die nog op de wachtlijst staan gehoord de beraadslaging, constaterende dat mensen die een indicatie krijgen voor een plek in een verpleeghuis vanaf het moment van de indicatie een eigen bijdrage moeten betalen terwijl ze nog op de wachtlijst staan; verzoekt de regering om de eigen bijdrage te schrappen voor mensen die overbruggingszorg ontvangen en die nadrukkelijk op de wachtlijst staan voor een plek in een verpleeghuis,"
2282,not_relevant,not_relevant,"Motie van het lid Helder c.s. over op de kortst mogelijke termijn het wetsvoorstel inzake een taakstrafverbod bij geweld tegen politieagenten, brandweerlieden en ambulancepersoneel in procedure brengen gehoord de beraadslaging, constaterende dat de motie inzake het taakstrafverbod bij geweld tegen politieagenten, brandweerlieden en ambulancepersoneel op 24 januari 2023 is aangenomen; constaterende dat de motie de regering verzoekt de betreffende wetsartikelen in het Wetboek van Strafrecht zo aan te passen dat alle geweldsdelicten tegen politieagenten, brandweerlieden of ambulancepersoneel niet meer kunnen worden bestraft met alleen een taakstraf, geldboete en/of voorwaardelijke gevangenisstraf; verzoekt de regering op de kortst mogelijke termijn het wetsvoorstel in de daarvoor bestemde procedure te brengen en vervolgens bij de Tweede Kamer in te dienen,"
2283,climate_agriculture_energy,climate_agriculture_energy,"Motie Wiegman-van Meppelen Scheppink en Vendrik over indeling van de doelstellingen van het LAP2 gehoord de beraadslaging, constaterende, dat als gevolg van de Europese Kaderrichtlijn Afvalstoffen (KRA) het begrip «nuttige toepassing» zal worden verbreed, zodat conform de Europese energie-efficiencyenorm van 0,6, verbranden met 30% elektriciteitsopwekking in een AVI reeds nuttige toepassing is en dus circa 70% van de energie verloren gaat voor zo ver de restwarmte niet nuttig wordt toegepast; constaterende, dat alle in het LAP2 gestelde doelstellingen worden uitgedrukt in percentages nuttige toepassing, zoals de algehele doelstelling van 85% nuttige toepassing voor de jaren 2015 en 2021; overwegende, dat al aan deze doelstellingen kan worden voldaan als elke afvalstroom voor genoemd percentage wordt toegepast met een hoofdgebruik brandstof en dat hiermee de voorkeursvolgorde van de ladder van Lansink uit de Wet milieubeheer vervaagt; overwegende, dat door de verbreding van het begrip «nuttige toepassing» de algehele doelstelling van 2% meer nuttige toepassing in de komende 12 jaar laag is; verzoekt de regering: – doelstellingen in het LAP2 naar de afvalhiërarchie en analogie van de KRA op te delen naar: – preventie/voorbereiding voor hergebruik/recycling; – andere nuttige toepassingen (bijvoorbeeld energieterugwinning); – verwijdering; – verbranden van recyclebare afvalstoffen te ontmoedigen en recycling te stimuleren, en hiervoor een maatschappelijke kosten-batenanalyse uit te voeren en deze binnen een jaar naar de Kamer te sturen, 2 2008–2009 0809 30872-37 0921 - 7371 2009 , 2008–2009, 30 872, 37 1"
2284,not_relevant,not_relevant,"Motie-Braakhuis/Plasterk over duurzaam beloningsbeleid gehoord de beraadslaging, constaterende, dat het beloningsbeleid van banken een van de veroorzakers is van de kredietcrisis; overwegende, dat de -Maas met het oog op herstel van vertrouwen in de banken de aanbeveling heeft gedaan (aanbeveling 2.7) om een significant deel van de criteria voor het variabele inkomen bij bestuurders te baseren op niet financiële doelstellingen als klanttevredenheid, risicomanagement en duurzaamheid; constaterende, dat de Monitoring Code Banken tot nog toe in haar voorrapportage geen aandacht heeft besteed aan de invulling van niet-financiële prestatiecriteria zoals bedoeld in 6.4.3 van de Code Banken; constaterende, dat Hay Group in openbaar onderzoek concrete suggesties doet voor duurzaam beloningsbeleid en tevens de aanbeveling doet, ten minste een derde van de variabele beloning op basis van duurzame criteria vorm te geven; overwegende, dat nu onduidelijk is of raden van commissarissen van banken voldoende aandacht besteden aan de implementatie van deze aanbeveling; overwegende, dat de financiële sector extra impulsen nodig heeft om tot een morele omslag te komen; verzoekt de regering om aan de Monitoring Code Banken te vragen om expliciet aandacht te besteden aan duurzaam beloningsbeleid in haar eindrapportage, verzoekt de regering om wettelijk te verankeren dat ten minste een derde van de variabele beloning op basis van duurzame criteria wordt vormgeTweede Kamer, 2010–2011, 31 980, 31 1 geven en om duurzame beloningscriteria (Key performance indicators, KPI’s) wettelijk te verankeren in de beloningsstructuren van raden van commissarissen en raden van bestuur binnen de financiële sector,"
2285,not_relevant,not_relevant,"Motie van het lid Van Nispen over onderzoeken hoe de discriminatiegrond sociaal-economische klasse kan worden toegevoegd aan de Algemene wet gelijke behandeling en het Wetboek van Strafrecht gehoord de beraadslaging, overwegende dat discriminatie op basis van inkomen, opleiding of beroepsstatus voorkomt, een groot probleem is, en gezien kan worden als discriminatie op grond van sociaaleconomische klasse; constaterende dat in het Wetboek van Strafrecht en de Algemene wet gelijke behandeling de discriminatiegrond sociaaleconomische klasse niet staat opgenomen; verzoekt de regering te onderzoeken op welke manier discriminatie op grond van sociaaleconomische klasse kan worden toegevoegd als discriminatiegrond in de Algemene wet gelijke behandeling en het Wetboek van Strafrecht,"
2286,not_relevant,not_relevant,"Motie van het lid Sazias over de continuïteit van zorg gehoord de beraadslaging, overwegende dat continuïteit van zorg voor alle zorgvragers van groot belang is, in het bijzonder voor mensen met dementie; overwegende dat voor mensen met een progressieve ziekte zoals dementie, wachtlijsten onacceptabel zijn; verzoekt de regering, zorgverzekeraars nogmaals actief te wijzen op hun zorgplicht, met continuïteit van zorg als onwrikbaar uitgangspunt,"
2287,climate_agriculture_energy,climate_agriculture_energy,"Motie van het lid Van Veldhoven over het openbaar maken van de herkomst van brandstoffen voor energiecentrales gehoord de beraadslaging, van mening dat transparantie op bedrijfsniveau over de herkomst van brandstoffen voor energiecentrales een noodzakelijke randvoorwaarde is om het naleven van duurzaamheidseisen op basis van feiten te kunnen beoordelen, en om de consument in staat te stellen om op basis daarvan een keuze te maken tussen bedrijven; verzoekt de regering, bij de wijziging van de Wet milieubeheer wettelijk te borgen dat de aard en herkomst van alle brandstoffen voor energiecentrales op bedrijfsniveau openbaar gemaakt worden,"
2288,not_relevant,not_relevant,"Motie van het lid Madlener over opnieuw invoeren van de spoorwegpolitie gehoord de beraadslaging, constaterende dat door de recente geweldsdelicten de maatschappelijke roep om terugkeer van de spoorwegpolitie groot is; constaterende dat de voorzitter van de Stichting Maatschappij en Veiligheid, tevens hoogleraar risicomanagement aan de Universiteit Twente, de heer Pieter van Vollenhoven, ook pleit voor de terugkeer van de spoorwegpolitie; verzoekt de regering, de spoorwegpolitie opnieuw in te voeren,"
2289,not_relevant,not_relevant,"Gewijzigde motie van de leden Ploumen en Geleijnse  over een overzicht met risicoduiding van onvoldoende scorende ziekenhuizen (t.v.v. 31016-221) gehoord de beraadslaging, overwegende dat negen van de veertien ziekenhuizen die een onvoldoende scoorden in de BDO-benchmark al eerder als onvoldoende werden beschouwd; overwegende dat de NZa geen aanleiding zag om aan te nemen dat op korte termijn een van de veertien ziekenhuizen failliet zou gaan maar dat dat toch gebeurd is; verzoekt de regering, de criteria volgens welke de veertien ziekenhuizen in het BDO onderzoek als onvoldoende werden beoordeeld, onderdeel te laten zijn van het early warning system."
2290,not_relevant,not_relevant,"Motie van het lid Baudet over de zorgwekkende situatie van Roger Ver bespreken bij de Europese Raad en erop aandringen dat Spanje hem niet aan de Verenigde Staten uitlevert over de zorgwekkende situatie van Roger Ver bespreken bij de Europese Raad en erop aandringen dat Spanje hem niet aan de Verenigde Staten uitlevert gehoord de beraadslaging, verzoekt de Minister-President om de zorgwekkende situatie waarin Roger Ver verkeert te bespreken bij de Europese Raad; verzoekt de Minister-President om erop aan te dringen dat Spanje deze man, die op geen enkele manier een «crimineel» is, die geen Amerikaans staatsburger is en die iedere eventuele «boete» met plezier zou willen betalen, bescherming biedt en niet aan de Verenigde Staten uitlevert,"
2291,not_relevant,not_relevant,"Motie van het lid Segers c.s. over de mogelijkheid van algemeen overleggen waarin moties kunnen worden ingediend gehoord de beraadslaging, overwegende dat de plenaire agenda van de Kamer geregeld zwaar belast is; constaterende dat een deel van de plenaire agenda gevuld wordt met voortzettingen van algemeen overleggen teneinde leden de gelegenheid te bieden moties in te dienen; constaterende dat bij een wetgevingsoverleg en notaoverleg staande de moties kunnen worden ingediend; verzoekt het presidium, de mogelijkheden te onderzoeken van een algemeen overleg van bijzondere aard waarbinnen moties kunnen worden ingediend, en de Kamer over de uitkomsten daarvan voor het herfstreces te informeren,"
2292,not_relevant,not_relevant,"Motie Van Baalen over het wegnemen van belemmeringen voor het leveren van een Nederlandse operationele bijdrage aan Frontex gehoord de beraadslaging, overwegende, dat de beveiliging van de buitengrenzen van de Europese Unie in het belang is van alle EU-lidstaten, waaronder Nederland; van mening, dat een Nederlandse operationele bijdrage aan Frontex ook een Nederlands belang dient; verzoekt de regering in Europees verband te bevorderen dat de belemmeringen op het leveren van een Nederlandse operationele bijdrage aan Frontex in de vorm van de inzet van een fregat, zo spoedig mogelijk worden weggenomen,"
2293,not_relevant,not_relevant,"Motie van de leden Dik-Faber en Voordewind over een campagne over gezondheidsschade door roken en drinken gehoord de beraadslaging, constaterende dat er dit najaar een campagne ten behoeve van de nieuwe leeftijdsgrens voor de verkoop van alcohol en tabak van start zal gaan; van mening dat van een campagne, gericht op de vernieuwde leeftijdsgrens indirect een boodschap uitgaat dat alles kan en mag na 18 jaar; overwegende dat met het oog op preventie er ook informatie verstrekt dient te worden over de schadelijke gezondheidseffecten van roken en het drinken van alcohol in het algemeen; verzoekt de regering, naast de campagne waarin de leeftijdsverhoging centraal staat, een campagne te lanceren waarin er informatie gegeven wordt over de schadelijke gezondheidseffecten van roken en het drinken van alcohol in het algemeen,"
2294,climate_agriculture_energy,not_relevant,"Motie van het lid Nijboer over een visie op de ruimtelijke ordening in Nederland gehoord de beraadslaging, overwegende dat voor de noodzakelijke woningbouw, natuur, economie, energie- en transportbehoefte fundamentele keuzes noodzakelijk zijn voor de ruimtelijke inrichting van Nederland; verzoekt het kabinet met een visie te komen op de ruimtelijke ordening in Nederland en daarover de Kamer te informeren,"
2295,not_relevant,not_relevant,"Motie van de leden Kops en Wilders over geen enkele woning meer weggeven aan statushouders gehoord de beraadslaging, constaterende dat sociale huurwoningen nog altijd met voorrang aan statushouders worden toegewezen, terwijl de Nederlanders jarenlang op de wachtlijst moeten staan; van mening dat dit schandalig en onacceptabel is; van mening dat de discriminatie van de Nederlanders moet stoppen; verzoekt de regering, ervoor te zorgen dat er geen enkele woning meer aan statushouders wordt weggegeven,"
2296,not_relevant,not_relevant,"Motie van het lid Rooderkerk over de zeggenschap over geld voor het primaire proces bij scholen leggen gehoord de beraadslaging, constaterende dat leraren en schoolleiders cruciaal zijn voor de onderwijskwaliteit; constaterende dat er een brede politieke wens leeft om het zeggenschap op schoolniveau te versterken; overwegende dat deze regering de ambitie heeft om normen te stellen aan het budget voor het primaire proces, de overhead wil maximeren en meer zeggenschap van schoolleiders en leraren bij de besteding van middelen wil realiseren; van mening dat keuzes over het primaire onderwijsproces zo dicht mogelijk op de werkvloer genomen dienen te worden en niet bovenschools moeten worden ingevuld; verzoekt de regering bij het vaststellen van een norm voor het budget naar het primaire proces, wettelijk te regelen dat zeggenschap en verantwoordelijkheid over geld voor het primaire proces op school ligt, bij het lerarenteam en de schoolleider,"
